"ChineseDramaName"	"KoreaDramaName"	"TV"	"EP"	"Date"	"Rate"	"Weekday"
"高校處世王"	"고교처세왕"	"tvN"	11	2014-07-21	2.1	"週一"
"高校處世王"	"고교처세왕"	"tvN"	12	2014-07-22	1.9	"週二"
"不要戀愛要結婚"	"연애 말고 결혼"	"tvN"	1	2014-07-04	0.8	"週五"
"不要戀愛要結婚"	"연애 말고 결혼"	"tvN"	2	2014-07-05	1.4	"週六"
"不要戀愛要結婚"	"연애 말고 결혼"	"tvN"	3	2014-07-11	1.8	"週五"
"不要戀愛要結婚"	"연애 말고 결혼"	"tvN"	4	2014-07-12	1.6	"週六"
"不要戀愛要結婚"	"연애 말고 결혼"	"tvN"	5	2014-07-18	1.9	"週五"
"不要戀愛要結婚"	"연애 말고 결혼"	"tvN"	6	2014-07-19	1.5	"週六"
"不要戀愛要結婚"	"연애 말고 결혼"	"tvN"	7	2014-07-25	2.2	"週五"
"不要戀愛要結婚"	"연애 말고 결혼"	"tvN"	8	2014-07-26	2.1	"週六"
"不要戀愛要結婚"	"연애 말고 결혼"	"tvN"	9	2014-08-01	2.4	"週五"
"不要戀愛要結婚"	"연애 말고 결혼"	"tvN"	10	2014-08-02	2	"週六"
"不要戀愛要結婚"	"연애 말고 결혼"	"tvN"	11	2014-08-08	2.6	"週五"
"不要戀愛要結婚"	"연애 말고 결혼"	"tvN"	12	2014-08-09	2	"週六"
"不要戀愛要結婚"	"연애 말고 결혼"	"tvN"	13	2014-08-15	3.3	"週五"
"不要戀愛要結婚"	"연애 말고 결혼"	"tvN"	14	2014-08-16	2	"週六"
"不要戀愛要結婚"	"연애 말고 결혼"	"tvN"	15	2014-08-22	2.3	"週五"
"不要戀愛要結婚"	"연애 말고 결혼"	"tvN"	16	2014-08-23	1.6	"週六"
"只屬於我的你"	"나만의 당신"	"SBS"	1	2014-01-20	9.8	"週一"
"只屬於我的你"	"나만의 당신"	"SBS"	2	2014-01-21	10.1	"週二"
"只屬於我的你"	"나만의 당신"	"SBS"	3	2014-01-22	10.7	"週三"
"只屬於我的你"	"나만의 당신"	"SBS"	4	2014-01-23	11.7	"週四"
"只屬於我的你"	"나만의 당신"	"SBS"	5	2014-01-24	11.7	"週五"
"只屬於我的你"	"나만의 당신"	"SBS"	6	2014-01-27	10.8	"週一"
"只屬於我的你"	"나만의 당신"	"SBS"	7	2014-01-28	11.7	"週二"
"只屬於我的你"	"나만의 당신"	"SBS"	8	2014-01-29	11.2	"週三"
"只屬於我的你"	"나만의 당신"	"SBS"	9	2014-01-30	10	"週四"
"只屬於我的你"	"나만의 당신"	"SBS"	10	2014-01-31	7.3	"週五"
"只屬於我的你"	"나만의 당신"	"SBS"	11	2014-02-03	11.5	"週一"
"只屬於我的你"	"나만의 당신"	"SBS"	12	2014-02-04	12.5	"週二"
"只屬於我的你"	"나만의 당신"	"SBS"	13	2014-02-05	12.2	"週三"
"只屬於我的你"	"나만의 당신"	"SBS"	14	2014-02-06	11.5	"週四"
"只屬於我的你"	"나만의 당신"	"SBS"	15	2014-02-07	12.9	"週五"
"只屬於我的你"	"나만의 당신"	"SBS"	16	2014-02-10	12.4	"週一"
"只屬於我的你"	"나만의 당신"	"SBS"	17	2014-02-11	12.6	"週二"
"只屬於我的你"	"나만의 당신"	"SBS"	18	2014-02-12	12.3	"週三"
"只屬於我的你"	"나만의 당신"	"SBS"	19	2014-02-13	11.7	"週四"
"只屬於我的你"	"나만의 당신"	"SBS"	20	2014-02-14	11.4	"週五"
"只屬於我的你"	"나만의 당신"	"SBS"	21	2014-02-17	11.4	"週一"
"只屬於我的你"	"나만의 당신"	"SBS"	22	2014-02-18	11.4	"週二"
"只屬於我的你"	"나만의 당신"	"SBS"	23	2014-02-19	12	"週三"
"只屬於我的你"	"나만의 당신"	"SBS"	24	2014-02-20	11.6	"週四"
"只屬於我的你"	"나만의 당신"	"SBS"	25	2014-02-21	12.2	"週五"
"只屬於我的你"	"나만의 당신"	"SBS"	26	2014-02-24	11.4	"週一"
"只屬於我的你"	"나만의 당신"	"SBS"	27	2014-02-25	11.3	"週二"
"只屬於我的你"	"나만의 당신"	"SBS"	28	2014-02-26	11.7	"週三"
"只屬於我的你"	"나만의 당신"	"SBS"	29	2014-02-27	11	"週四"
"只屬於我的你"	"나만의 당신"	"SBS"	30	2014-02-28	11.5	"週五"
"只屬於我的你"	"나만의 당신"	"SBS"	31	2014-03-03	11.1	"週一"
"只屬於我的你"	"나만의 당신"	"SBS"	32	2014-03-04	12.4	"週二"
"只屬於我的你"	"나만의 당신"	"SBS"	33	2014-03-05	11.6	"週三"
"只屬於我的你"	"나만의 당신"	"SBS"	34	2014-03-06	13.2	"週四"
"只屬於我的你"	"나만의 당신"	"SBS"	35	2014-03-07	12.6	"週五"
"只屬於我的你"	"나만의 당신"	"SBS"	36	2014-03-10	11.8	"週一"
"只屬於我的你"	"나만의 당신"	"SBS"	37	2014-03-11	12	"週二"
"只屬於我的你"	"나만의 당신"	"SBS"	38	2014-03-12	13	"週三"
"只屬於我的你"	"나만의 당신"	"SBS"	39	2014-03-13	12.2	"週四"
"只屬於我的你"	"나만의 당신"	"SBS"	40	2014-03-14	12.5	"週五"
"只屬於我的你"	"나만의 당신"	"SBS"	41	2014-03-17	12.1	"週一"
"只屬於我的你"	"나만의 당신"	"SBS"	42	2014-03-18	13	"週二"
"只屬於我的你"	"나만의 당신"	"SBS"	43	2014-03-19	12.1	"週三"
"只屬於我的你"	"나만의 당신"	"SBS"	44	2014-03-20	12.8	"週四"
"只屬於我的你"	"나만의 당신"	"SBS"	45	2014-03-21	13	"週五"
"只屬於我的你"	"나만의 당신"	"SBS"	46	2014-03-24	12.2	"週一"
"只屬於我的你"	"나만의 당신"	"SBS"	47	2014-03-25	12.9	"週二"
"只屬於我的你"	"나만의 당신"	"SBS"	48	2014-03-26	14.1	"週三"
"只屬於我的你"	"나만의 당신"	"SBS"	49	2014-03-27	13.9	"週四"
"只屬於我的你"	"나만의 당신"	"SBS"	50	2014-03-28	13.9	"週五"
"純金的地"	"순금의 땅"	"KBS2"	1	2014-01-06	10.4	"週一"
"純金的地"	"순금의 땅"	"KBS2"	2	2014-01-07	10.6	"週二"
"純金的地"	"순금의 땅"	"KBS2"	3	2014-01-08	10.9	"週三"
"純金的地"	"순금의 땅"	"KBS2"	4	2014-01-09	10.5	"週四"
"純金的地"	"순금의 땅"	"KBS2"	5	2014-01-10	11	"週五"
"純金的地"	"순금의 땅"	"KBS2"	6	2014-01-13	10.6	"週一"
"純金的地"	"순금의 땅"	"KBS2"	7	2014-01-14	11.7	"週二"
"純金的地"	"순금의 땅"	"KBS2"	8	2014-01-15	11.8	"週三"
"純金的地"	"순금의 땅"	"KBS2"	9	2014-01-16	11.8	"週四"
"純金的地"	"순금의 땅"	"KBS2"	10	2014-01-17	11.5	"週五"
"純金的地"	"순금의 땅"	"KBS2"	11	2014-01-20	11.9	"週一"
"純金的地"	"순금의 땅"	"KBS2"	12	2014-01-21	12	"週二"
"純金的地"	"순금의 땅"	"KBS2"	13	2014-01-22	11	"週三"
"純金的地"	"순금의 땅"	"KBS2"	14	2014-01-23	12.2	"週四"
"純金的地"	"순금의 땅"	"KBS2"	15	2014-01-24	13.4	"週五"
"純金的地"	"순금의 땅"	"KBS2"	16	2014-01-27	11.3	"週一"
"純金的地"	"순금의 땅"	"KBS2"	17	2014-01-28	11.8	"週二"
"純金的地"	"순금의 땅"	"KBS2"	18	2014-01-29	12.3	"週三"
"純金的地"	"순금의 땅"	"KBS2"	19	2014-01-30	12.3	"週四"
"純金的地"	"순금의 땅"	"KBS2"	21	2014-02-03	12	"週一"
"純金的地"	"순금의 땅"	"KBS2"	22	2014-02-04	12.2	"週二"
"純金的地"	"순금의 땅"	"KBS2"	23	2014-02-05	11.9	"週三"
"純金的地"	"순금의 땅"	"KBS2"	24	2014-02-06	12.3	"週四"
"純金的地"	"순금의 땅"	"KBS2"	25	2014-02-07	11.9	"週五"
"純金的地"	"순금의 땅"	"KBS2"	26	2014-02-10	12.5	"週一"
"純金的地"	"순금의 땅"	"KBS2"	27	2014-02-11	12.4	"週二"
"純金的地"	"순금의 땅"	"KBS2"	28	2014-02-12	12	"週三"
"純金的地"	"순금의 땅"	"KBS2"	29	2014-02-13	12	"週四"
"純金的地"	"순금의 땅"	"KBS2"	30	2014-02-14	11.2	"週五"
"純金的地"	"순금의 땅"	"KBS2"	31	2014-02-17	11.7	"週一"
"純金的地"	"순금의 땅"	"KBS2"	32	2014-02-18	11.3	"週二"
"純金的地"	"순금의 땅"	"KBS2"	33	2014-02-19	11.7	"週三"
"純金的地"	"순금의 땅"	"KBS2"	34	2014-02-20	11.2	"週四"
"純金的地"	"순금의 땅"	"KBS2"	35	2014-02-21	12	"週五"
"純金的地"	"순금의 땅"	"KBS2"	36	2014-02-24	10.5	"週一"
"純金的地"	"순금의 땅"	"KBS2"	37	2014-02-25	11.4	"週二"
"純金的地"	"순금의 땅"	"KBS2"	38	2014-02-26	11.3	"週三"
"純金的地"	"순금의 땅"	"KBS2"	39	2014-02-27	11.8	"週四"
"純金的地"	"순금의 땅"	"KBS2"	40	2014-02-28	12.1	"週五"
"純金的地"	"순금의 땅"	"KBS2"	41	2014-03-03	10.2	"週一"
"純金的地"	"순금의 땅"	"KBS2"	42	2014-03-04	11.3	"週二"
"純金的地"	"순금의 땅"	"KBS2"	43	2014-03-05	12.3	"週三"
"純金的地"	"순금의 땅"	"KBS2"	44	2014-03-06	12.5	"週四"
"純金的地"	"순금의 땅"	"KBS2"	45	2014-03-07	11.4	"週五"
"純金的地"	"순금의 땅"	"KBS2"	46	2014-03-10	11.6	"週一"
"純金的地"	"순금의 땅"	"KBS2"	47	2014-03-11	10.8	"週二"
"純金的地"	"순금의 땅"	"KBS2"	48	2014-03-12	11.6	"週三"
"純金的地"	"순금의 땅"	"KBS2"	49	2014-03-13	11.5	"週四"
"純金的地"	"순금의 땅"	"KBS2"	50	2014-03-14	10.6	"週五"
"媽媽的庭園"	"엄마의 정원"	"MBC"	1	2014-03-17	9.5	"週一"
"媽媽的庭園"	"엄마의 정원"	"MBC"	2	2014-03-18	9.2	"週二"
"媽媽的庭園"	"엄마의 정원"	"MBC"	6	2014-03-24	8.4	"週一"
"媽媽的庭園"	"엄마의 정원"	"MBC"	7	2014-03-25	9.1	"週二"
"媽媽的庭園"	"엄마의 정원"	"MBC"	8	2014-03-26	9.7	"週三"
"媽媽的庭園"	"엄마의 정원"	"MBC"	10	2014-03-28	7	"週五"
"媽媽的庭園"	"엄마의 정원"	"MBC"	12	2014-04-01	8.6	"週二"
"媽媽的庭園"	"엄마의 정원"	"MBC"	13	2014-04-02	7.7	"週三"
"媽媽的庭園"	"엄마의 정원"	"MBC"	15	2014-04-04	7.8	"週五"
"媽媽的庭園"	"엄마의 정원"	"MBC"	16	2014-04-07	9.4	"週一"
"媽媽的庭園"	"엄마의 정원"	"MBC"	17	2014-04-08	9.2	"週二"
"媽媽的庭園"	"엄마의 정원"	"MBC"	18	2014-04-09	9	"週三"
"媽媽的庭園"	"엄마의 정원"	"MBC"	19	2014-04-10	8.6	"週四"
"媽媽的庭園"	"엄마의 정원"	"MBC"	21	2014-04-14	9.4	"週一"
"媽媽的庭園"	"엄마의 정원"	"MBC"	22	2014-04-15	9.5	"週二"
"媽媽的庭園"	"엄마의 정원"	"MBC"	NA	2014-04-16	NA	"週三"
"媽媽的庭園"	"엄마의 정원"	"MBC"	NA	2014-04-17	NA	"週四"
"媽媽的庭園"	"엄마의 정원"	"MBC"	NA	2014-04-18	NA	"週五"
"媽媽的庭園"	"엄마의 정원"	"MBC"	NA	2014-04-21	NA	"週一"
"媽媽的庭園"	"엄마의 정원"	"MBC"	23	2014-04-22	7.9	"週二"
"媽媽的庭園"	"엄마의 정원"	"MBC"	24	2014-04-23	8.2	"週三"
"媽媽的庭園"	"엄마의 정원"	"MBC"	25	2014-04-24	8.5	"週四"
"媽媽的庭園"	"엄마의 정원"	"MBC"	26	2014-04-25	9.2	"週五"
"媽媽的庭園"	"엄마의 정원"	"MBC"	27	2014-04-28	10.8	"週一"
"媽媽的庭園"	"엄마의 정원"	"MBC"	28	2014-04-29	10.2	"週二"
"媽媽的庭園"	"엄마의 정원"	"MBC"	29	2014-04-30	9.4	"週三"
"媽媽的庭園"	"엄마의 정원"	"MBC"	30	2014-05-01	9.1	"週四"
"媽媽的庭園"	"엄마의 정원"	"MBC"	31	2014-05-02	8.3	"週五"
"媽媽的庭園"	"엄마의 정원"	"MBC"	32	2014-05-05	9.1	"週一"
"媽媽的庭園"	"엄마의 정원"	"MBC"	33	2014-05-06	9.8	"週二"
"媽媽的庭園"	"엄마의 정원"	"MBC"	34	2014-05-07	8.8	"週三"
"媽媽的庭園"	"엄마의 정원"	"MBC"	35	2014-05-08	9.3	"週四"
"媽媽的庭園"	"엄마의 정원"	"MBC"	36	2014-05-09	8.8	"週五"
"媽媽的庭園"	"엄마의 정원"	"MBC"	37	2014-05-12	9.4	"週一"
"媽媽的庭園"	"엄마의 정원"	"MBC"	38	2014-05-13	9	"週二"
"媽媽的庭園"	"엄마의 정원"	"MBC"	39	2014-05-14	9.4	"週三"
"媽媽的庭園"	"엄마의 정원"	"MBC"	40	2014-05-15	8.8	"週四"
"媽媽的庭園"	"엄마의 정원"	"MBC"	41	2014-05-16	8.6	"週五"
"媽媽的庭園"	"엄마의 정원"	"MBC"	42	2014-05-19	10.4	"週一"
"媽媽的庭園"	"엄마의 정원"	"MBC"	43	2014-05-20	10.6	"週二"
"媽媽的庭園"	"엄마의 정원"	"MBC"	44	2014-05-21	8.9	"週三"
"媽媽的庭園"	"엄마의 정원"	"MBC"	45	2014-05-22	9.4	"週四"
"媽媽的庭園"	"엄마의 정원"	"MBC"	46	2014-05-23	8.7	"週五"
"無限夢 MBC"	"무한드림 MBC"	"MBC"	1	2014-09-01	6.8	"週一"
"我人生中的疙瘩"	"내 인생의 혹"	"MBC"	1	2014-09-08	4.7	"週一"
"神的禮物-14天"	"신의 선물 - 14일"	"SBS"	1	2014-03-03	6.7	"週一"
"神的禮物-14天"	"신의 선물 - 14일"	"SBS"	2	2014-03-04	8.3	"週二"
"神的禮物-14天"	"신의 선물 - 14일"	"SBS"	3	2014-03-10	8.8	"週一"
"神的禮物-14天"	"신의 선물 - 14일"	"SBS"	4	2014-03-11	8.9	"週二"
"神的禮物-14天"	"신의 선물 - 14일"	"SBS"	5	2014-03-17	9.3	"週一"
"神的禮物-14天"	"신의 선물 - 14일"	"SBS"	6	2014-03-18	10.2	"週二"
"神的禮物-14天"	"신의 선물 - 14일"	"SBS"	7	2014-03-24	10	"週一"
"神的禮物-14天"	"신의 선물 - 14일"	"SBS"	8	2014-03-25	10.7	"週二"
"神的禮物-14天"	"신의 선물 - 14일"	"SBS"	9	2014-03-31	9.5	"週一"
"神的禮物-14天"	"신의 선물 - 14일"	"SBS"	10	2014-04-01	9.4	"週二"
"神的禮物-14天"	"신의 선물 - 14일"	"SBS"	11	2014-04-07	9.5	"週一"
"神的禮物-14天"	"신의 선물 - 14일"	"SBS"	12	2014-04-08	9.8	"週二"
"神的禮物-14天"	"신의 선물 - 14일"	"SBS"	13	2014-04-14	9.5	"週一"
"神的禮物-14天"	"신의 선물 - 14일"	"SBS"	14	2014-04-15	10	"週二"
"神的禮物-14天"	"신의 선물 - 14일"	"SBS"	15	2014-04-21	8.2	"週一"
"神的禮物-14天"	"신의 선물 - 14일"	"SBS"	16	2014-04-22	9.5	"週二"
"奇皇后"	"기황후"	"MBC"	1	2013-10-28	10.1	"週一"
"奇皇后"	"기황후"	"MBC"	2	2013-10-29	12	"週二"
"奇皇后"	"기황후"	"MBC"	3	2013-11-04	11.7	"週一"
"奇皇后"	"기황후"	"MBC"	4	2013-11-05	12.7	"週二"
"奇皇后"	"기황후"	"MBC"	5	2013-11-11	14	"週一"
"奇皇后"	"기황후"	"MBC"	6	2013-11-12	14.6	"週二"
"奇皇后"	"기황후"	"MBC"	7	2013-11-18	15.2	"週一"
"奇皇后"	"기황후"	"MBC"	8	2013-11-19	16.5	"週二"
"奇皇后"	"기황후"	"MBC"	9	2013-11-25	15.4	"週一"
"奇皇后"	"기황후"	"MBC"	10	2013-11-26	16.2	"週二"
"奇皇后"	"기황후"	"MBC"	11	2013-12-02	17.7	"週一"
"奇皇后"	"기황후"	"MBC"	12	2013-12-03	18.4	"週二"
"奇皇后"	"기황후"	"MBC"	13	2013-12-09	19.1	"週一"
"奇皇后"	"기황후"	"MBC"	14	2013-12-10	18.4	"週二"
"奇皇后"	"기황후"	"MBC"	15	2013-12-16	17.7	"週一"
"奇皇后"	"기황후"	"MBC"	16	2013-12-17	18.1	"週二"
"奇皇后"	"기황후"	"MBC"	17	2013-12-23	17.3	"週一"
"奇皇后"	"기황후"	"MBC"	18	2013-12-24	17.3	"週二"
"奇皇后"	"기황후"	"MBC"	NA	2013-12-30	NA	"週一"
"奇皇后"	"기황후"	"MBC"	NA	2013-12-31	NA	"週二"
"奇皇后"	"기황후"	"MBC"	19	2014-01-06	17	"週一"
"奇皇后"	"기황후"	"MBC"	20	2014-01-07	18.5	"週二"
"奇皇后"	"기황후"	"MBC"	21	2014-01-13	18.2	"週一"
"奇皇后"	"기황후"	"MBC"	22	2014-01-14	19	"週二"
"奇皇后"	"기황후"	"MBC"	23	2014-01-20	19.5	"週一"
"奇皇后"	"기황후"	"MBC"	24	2014-01-21	20.7	"週二"
"奇皇后"	"기황후"	"MBC"	25	2014-01-27	21.4	"週一"
"奇皇后"	"기황후"	"MBC"	26	2014-01-28	22	"週二"
"奇皇后"	"기황후"	"MBC"	27	2014-02-03	24.2	"週一"
"奇皇后"	"기황후"	"MBC"	28	2014-02-04	24	"週二"
"奇皇后"	"기황후"	"MBC"	29	2014-02-10	20.8	"週一"
"奇皇后"	"기황후"	"MBC"	NA	2014-02-11	NA	"週二"
"奇皇后"	"기황후"	"MBC"	30	2014-02-17	25.3	"週一"
"奇皇后"	"기황후"	"MBC"	31	2014-02-18	25.6	"週二"
"奇皇后"	"기황후"	"MBC"	32	2014-02-24	24.4	"週一"
"奇皇后"	"기황후"	"MBC"	33	2014-02-25	27.9	"週二"
"奇皇后"	"기황후"	"MBC"	34	2014-03-03	26.1	"週一"
"奇皇后"	"기황후"	"MBC"	35	2014-03-04	26.5	"週二"
"奇皇后"	"기황후"	"MBC"	36	2014-03-10	26	"週一"
"奇皇后"	"기황후"	"MBC"	37	2014-03-11	27.1	"週二"
"奇皇后"	"기황후"	"MBC"	38	2014-03-17	25.6	"週一"
"奇皇后"	"기황후"	"MBC"	39	2014-03-18	25	"週二"
"奇皇后"	"기황후"	"MBC"	40	2014-03-24	22.4	"週一"
"奇皇后"	"기황후"	"MBC"	41	2014-03-25	24	"週二"
"奇皇后"	"기황후"	"MBC"	42	2014-03-31	23.5	"週一"
"奇皇后"	"기황후"	"MBC"	43	2014-04-01	24.1	"週二"
"奇皇后"	"기황후"	"MBC"	44	2014-04-07	23.9	"週一"
"奇皇后"	"기황후"	"MBC"	45	2014-04-08	23.5	"週二"
"奇皇后"	"기황후"	"MBC"	46	2014-04-14	23.9	"週一"
"奇皇后"	"기황후"	"MBC"	47	2014-04-15	23.8	"週二"
"陽光滿溢"	"태양은 가득히"	"KBS2"	1	2014-02-17	4	"週一"
"陽光滿溢"	"태양은 가득히"	"KBS2"	2	2014-02-17	5.3	"週一"
"陽光滿溢"	"태양은 가득히"	"KBS2"	NA	2014-02-18	NA	"週二"
"陽光滿溢"	"태양은 가득히"	"KBS2"	3	2014-02-24	3.5	"週一"
"陽光滿溢"	"태양은 가득히"	"KBS2"	4	2014-02-25	4.5	"週二"
"陽光滿溢"	"태양은 가득히"	"KBS2"	5	2014-03-03	3.7	"週一"
"陽光滿溢"	"태양은 가득히"	"KBS2"	6	2014-03-04	4.2	"週二"
"陽光滿溢"	"태양은 가득히"	"KBS2"	7	2014-03-10	3	"週一"
"陽光滿溢"	"태양은 가득히"	"KBS2"	8	2014-03-11	3.6	"週二"
"陽光滿溢"	"태양은 가득히"	"KBS2"	9	2014-03-17	3.1	"週一"
"陽光滿溢"	"태양은 가득히"	"KBS2"	10	2014-03-18	3.7	"週二"
"陽光滿溢"	"태양은 가득히"	"KBS2"	11	2014-03-24	3	"週一"
"陽光滿溢"	"태양은 가득히"	"KBS2"	12	2014-03-25	2.6	"週二"
"陽光滿溢"	"태양은 가득히"	"KBS2"	13	2014-03-31	1.9	"週一"
"陽光滿溢"	"태양은 가득히"	"KBS2"	14	2014-04-01	2	"週二"
"陽光滿溢"	"태양은 가득히"	"KBS2"	15	2014-04-07	2.7	"週一"
"陽光滿溢"	"태양은 가득히"	"KBS2"	16	2014-04-08	3	"週二"
"Big Man"	"빅맨"	"KBS2"	1	2014-04-28	5.2	"週一"
"Big Man"	"빅맨"	"KBS2"	2	2014-04-29	4.4	"週二"
"Big Man"	"빅맨"	"KBS2"	3	2014-05-05	6.2	"週一"
"Big Man"	"빅맨"	"KBS2"	4	2014-05-06	7.7	"週二"
"Big Man"	"빅맨"	"KBS2"	5	2014-05-12	6.9	"週一"
"Big Man"	"빅맨"	"KBS2"	6	2014-05-13	6.1	"週二"
"Big Man"	"빅맨"	"KBS2"	7	2014-05-19	6.4	"週一"
"Big Man"	"빅맨"	"KBS2"	8	2014-05-20	8.4	"週二"
"Big Man"	"빅맨"	"KBS2"	9	2014-05-26	8.8	"週一"
"Big Man"	"빅맨"	"KBS2"	10	2014-05-27	8.7	"週二"
"Big Man"	"빅맨"	"KBS2"	11	2014-06-02	8	"週一"
"Big Man"	"빅맨"	"KBS2"	12	2014-06-03	9	"週二"
"Big Man"	"빅맨"	"KBS2"	13	2014-06-09	8.3	"週一"
"Big Man"	"빅맨"	"KBS2"	14	2014-06-10	8	"週二"
"Big Man"	"빅맨"	"KBS2"	15	2014-06-16	8.1	"週一"
"Big Man"	"빅맨"	"KBS2"	16	2014-06-17	8.5	"週二"
"危情三天"	"쓰리데이즈"	"SBS"	1	2014-03-05	12.8	"週三"
"危情三天"	"쓰리데이즈"	"SBS"	2	2014-03-06	12.3	"週四"
"危情三天"	"쓰리데이즈"	"SBS"	3	2014-03-12	12.5	"週三"
"危情三天"	"쓰리데이즈"	"SBS"	4	2014-03-13	14.5	"週四"
"危情三天"	"쓰리데이즈"	"SBS"	5	2014-03-19	13	"週三"
"危情三天"	"쓰리데이즈"	"SBS"	6	2014-03-20	12.8	"週四"
"危情三天"	"쓰리데이즈"	"SBS"	7	2014-03-26	12.4	"週三"
"危情三天"	"쓰리데이즈"	"SBS"	8	2014-03-27	12.1	"週四"
"危情三天"	"쓰리데이즈"	"SBS"	9	2014-04-02	11.3	"週三"
"危情三天"	"쓰리데이즈"	"SBS"	10	2014-04-03	12.2	"週四"
"危情三天"	"쓰리데이즈"	"SBS"	11	2014-04-09	12	"週三"
"危情三天"	"쓰리데이즈"	"SBS"	12	2014-04-10	12.2	"週四"
"危情三天"	"쓰리데이즈"	"SBS"	NA	2014-04-16	NA	"週三"
"危情三天"	"쓰리데이즈"	"SBS"	NA	2014-04-17	NA	"週四"
"危情三天"	"쓰리데이즈"	"SBS"	13	2014-04-23	10.5	"週三"
"危情三天"	"쓰리데이즈"	"SBS"	14	2014-04-24	11.5	"週四"
"危情三天"	"쓰리데이즈"	"SBS"	15	2014-04-30	10.9	"週三"
"危情三天"	"쓰리데이즈"	"SBS"	16	2014-05-01	13.2	"週四"
"愛上恢單女"	"앙큼한 돌싱녀"	"MBC"	1	2014-02-27	4.1	"週四"
"愛上恢單女"	"앙큼한 돌싱녀"	"MBC"	2	2014-02-27	5.7	"週四"
"愛上恢單女"	"앙큼한 돌싱녀"	"MBC"	3	2014-03-05	8.1	"週三"
"愛上恢單女"	"앙큼한 돌싱녀"	"MBC"	4	2014-03-06	7.8	"週四"
"愛上恢單女"	"앙큼한 돌싱녀"	"MBC"	5	2014-03-12	8	"週三"
"愛上恢單女"	"앙큼한 돌싱녀"	"MBC"	6	2014-03-13	7.9	"週四"
"愛上恢單女"	"앙큼한 돌싱녀"	"MBC"	7	2014-03-19	8.1	"週三"
"愛上恢單女"	"앙큼한 돌싱녀"	"MBC"	8	2014-03-20	7.8	"週四"
"愛上恢單女"	"앙큼한 돌싱녀"	"MBC"	9	2014-03-26	8.5	"週三"
"愛上恢單女"	"앙큼한 돌싱녀"	"MBC"	10	2014-03-27	7.9	"週四"
"愛上恢單女"	"앙큼한 돌싱녀"	"MBC"	11	2014-04-02	7.7	"週三"
"愛上恢單女"	"앙큼한 돌싱녀"	"MBC"	12	2014-04-03	8.7	"週四"
"愛上恢單女"	"앙큼한 돌싱녀"	"MBC"	13	2014-04-09	9.2	"週三"
"愛上恢單女"	"앙큼한 돌싱녀"	"MBC"	14	2014-04-10	9.1	"週四"
"愛上恢單女"	"앙큼한 돌싱녀"	"MBC"	NA	2014-04-16	NA	"週三"
"愛上恢單女"	"앙큼한 돌싱녀"	"MBC"	NA	2014-04-17	NA	"週四"
"愛上恢單女"	"앙큼한 돌싱녀"	"MBC"	15	2014-04-23	7.8	"週三"
"愛上恢單女"	"앙큼한 돌싱녀"	"MBC"	16	2014-04-24	7.5	"週四"
"改過遷善"	"개과천선"	"MBC"	1	2014-04-30	6.3	"週三"
"改過遷善"	"개과천선"	"MBC"	2	2014-05-01	6.3	"週四"
"改過遷善"	"개과천선"	"MBC"	3	2014-05-07	7.6	"週三"
"改過遷善"	"개과천선"	"MBC"	4	2014-05-08	7.5	"週四"
"改過遷善"	"개과천선"	"MBC"	5	2014-05-14	8.5	"週三"
"改過遷善"	"개과천선"	"MBC"	6	2014-05-15	7	"週四"
"改過遷善"	"개과천선"	"MBC"	7	2014-05-21	8.4	"週三"
"改過遷善"	"개과천선"	"MBC"	8	2014-05-22	8.2	"週四"
"改過遷善"	"개과천선"	"MBC"	NA	2014-05-28	NA	"週三"
"改過遷善"	"개과천선"	"MBC"	9	2014-05-29	7.8	"週四"
"改過遷善"	"개과천선"	"MBC"	NA	2014-06-04	NA	"週三"
"改過遷善"	"개과천선"	"MBC"	10	2014-06-05	7.6	"週四"
"改過遷善"	"개과천선"	"MBC"	11	2014-06-11	9.3	"週三"
"改過遷善"	"개과천선"	"MBC"	12	2014-06-12	8.6	"週四"
"改過遷善"	"개과천선"	"MBC"	13	2014-06-18	8	"週三"
"改過遷善"	"개과천선"	"MBC"	14	2014-06-19	7	"週四"
"改過遷善"	"개과천선"	"MBC"	15	2014-06-25	8	"週三"
"改過遷善"	"개과천선"	"MBC"	16	2014-06-26	7.8	"週四"
"～鬪神的誕生～"	"감격시대 : 투신의 탄생"	"KBS2"	1	2014-01-15	7.9	"週三"
"～鬪神的誕生～"	"감격시대 : 투신의 탄생"	"KBS2"	2	2014-01-16	7.8	"週四"
"～鬪神的誕生～"	"감격시대 : 투신의 탄생"	"KBS2"	3	2014-01-22	8.9	"週三"
"～鬪神的誕生～"	"감격시대 : 투신의 탄생"	"KBS2"	4	2014-01-23	7.8	"週四"
"～鬪神的誕生～"	"감격시대 : 투신의 탄생"	"KBS2"	5	2014-01-29	6.6	"週三"
"～鬪神的誕生～"	"감격시대 : 투신의 탄생"	"KBS2"	6	2014-01-30	7.9	"週四"
"～鬪神的誕生～"	"감격시대 : 투신의 탄생"	"KBS2"	7	2014-02-05	7	"週三"
"～鬪神的誕生～"	"감격시대 : 투신의 탄생"	"KBS2"	8	2014-02-06	7.4	"週四"
"～鬪神的誕生～"	"감격시대 : 투신의 탄생"	"KBS2"	9	2014-02-12	8.8	"週三"
"～鬪神的誕生～"	"감격시대 : 투신의 탄생"	"KBS2"	10	2014-02-13	9.9	"週四"
